,Actual Values,Lasso Predicted Values,Random Forest Predicted Values,Linear Regression Predicted Values,Lasso Absolute Error,Random Forest Absolute Error,Linear Regression Absolute Error,Lasso Accuracy (%),Random Forest Accuracy (%),Linear Regression Accuracy (%)
32,27493.28515625,23624.757920722193,27515.9640234375,23307.468869718545,3868.5272355278066,22.678867187500146,4185.816286531455,85.92919247902836,99.91751125026126,84.77513231779105
33,21381.15234375,19707.839002234658,19939.52412109375,18857.57575676156,1673.3133415153425,1441.6282226562507,2523.5765869884417,92.17388607212055,93.25748117089836,88.19719093519242
34,29473.787109375,28630.896356927067,28586.63603515625,28761.999266212133,842.8907524479328,887.1510742187493,711.7878431628669,97.1402020740666,96.99003364947097,97.58501396335166
35,69958.8125,69309.26822355161,68814.4884765625,69655.78433816187,649.5442764483887,1144.324023437497,303.02816183812683,99.07153330190047,98.3642889543937,99.5668477622628
36,16464.28125,20920.133552596304,16323.602685546875,21375.436651263462,4455.852302596304,140.67856445312464,4911.155401263462,72.93624765674903,99.14555295602032,70.17084847682942
37,45301.56640625,46144.76431166967,45238.993359375,45834.16534790883,843.1979054196709,62.57304687499709,532.5989416588272,98.13870033133482,99.86187442987321,98.82432555006454
38,31155.478515625,25955.023138927972,29842.7721484375,26076.540484612455,5200.4553766970275,1312.7063671875003,5078.938031012545,83.3080548768047,95.78659539275202,83.69809011771278
39,21190.31640625,18815.632808916474,20789.2223046875,18919.96724849313,2374.6835973335255,401.0941015624994,2270.349157756871,88.79354346670765,98.10718210208415,89.28591195038862
40,30342.265625,28289.74627053965,30099.070234375,28205.901559490736,2052.51935446035,243.19539062499825,2136.364065509264,93.23544464402417,99.19849297468208,92.95911487984259
41,28044.140625,26087.49692714846,27993.6503515625,26387.766895976907,1956.6436978515412,50.49027343749913,1656.373729023093,93.02298571378833,99.81996141685123,94.09369054601547
42,16618.19921875,18855.169193774476,16577.669462890626,19131.930651128725,2236.9699750244763,40.529755859373836,2513.731432378725,86.53903503274563,99.75611222776988,84.87362319292376
43,42658.66796875,46940.221914807895,43103.746875,46690.23276363421,4281.553946057895,445.0789062499971,4031.564794884209,89.96322635016548,98.95665071732657,90.54924828445752
44,20471.482421875,25729.74222986884,19626.69677734375,25987.78414454477,5258.25980799384,844.78564453125,5516.30172266977,74.31422063321084,95.87335383377734,73.05372611035108
45,25162.654296875,29617.10476030151,26056.47806640625,29793.462776693417,4454.45046342651,893.8237695312491,4630.808479818417,82.29737447062682,96.4478160412423,81.59650239921817
46,16847.755859375,16919.52000902919,16788.2515234375,16864.864866815213,71.76414965419099,59.50433593750131,17.109007440212736,99.57404327167848,99.64681150157817,99.89844933899198
47,68330.4140625,53510.71567041316,63783.6083984375,53803.09112939039,14819.698392086837,4546.8056640625,14527.322933109608,78.31170995315256,93.34585378056738,78.7395947581675
48,23389.43359375,18087.721559379403,22375.00552734375,17645.05255360074,5301.712034370597,1014.4280664062499,5744.381040149259,77.33287549217398,95.66287887075076,75.44027298855052
49,26861.70703125,30207.787001713776,27597.51263671875,30269.364781180728,3346.0799704637757,735.8056054687513,3407.6577499307277,87.54330852253337,97.26076379057838,87.3140685140882
50,25833.34375,29488.6263181443,26122.712890625,29682.66186673239,3655.282568144299,289.369140625,3849.318116732389,85.85052479648787,98.87986184279764,85.09941974997956
51,67234.171875,65157.574990035195,66842.7449609375,65851.89922994374,2076.596884964805,391.4269140624965,1382.2726450562623,96.91139664986792,99.4178155197773,97.94409210895593
52,29006.30859375,30649.21852400274,28683.0503125,30727.4678550305,1642.9099302527393,323.25828125000044,1721.1592612804998,94.33602547203563,98.88555870456521,94.06625887703836
53,19053.740234375,18900.38446863894,19276.35810546875,19529.89323139744,153.35576573606158,222.61787109374927,476.1529970224401,99.19514088126702,98.83163164630469,97.50099985007978
54,30296.953125,33795.28756794606,33990.31251953125,34032.003059805735,3498.334442946063,3693.359394531253,3735.0499348057347,88.45318065974311,87.80946922519539,87.67186284576022
55,26851.27734375,29461.40078227584,27197.3995703125,28959.686628025804,2610.1234385258394,346.12222656250015,2108.4092842758037,90.27933231960981,98.71096550778034,92.14782500927627
56,26124.140625,31889.73238229393,26120.17208984375,31902.87388628841,5765.591757293929,3.968535156251164,5778.733261288409,77.9300232683006,99.98480893510252,77.87971920592733
57,21600.904296875,20255.071707282295,21388.772890625,20131.01114515916,1345.8325895927046,212.1314062499987,1469.8931517158417,93.7695544080189,99.01795127030545,93.19522399843005
58,26089.693359375,31719.99208920581,26140.429296875,31752.716006009785,5630.298729830811,50.735937500001455,5663.022646634785,78.41945226309977,99.8055326415641,78.2940237409887
59,65980.8125,74835.81491567199,69151.6227734375,75601.50952280257,8855.002415671988,3170.810273437499,9620.697022802575,86.5794280486134,95.19434491135208,85.41894732987325
60,27994.330078125,23288.961318374437,27564.86515625,23228.377768005077,4705.368759750563,429.46492187499825,4765.952310119923,83.19170794007542,98.46588605379564,82.97529429416824
61,23646.55078125,23429.956059137836,23456.25654296875,23508.50401755023,216.59472211216416,190.29423828125073,138.04676369977096,99.084032491183,99.19525583227073,99.41620761109382
62,20285.8359375,19309.416094735923,20686.1886328125,19498.849999619517,976.4198427640767,400.35269531250015,786.9859378804831,95.18669161195824,98.02644221048631,96.12051512047539
63,43746.4453125,40561.49282217234,43209.8615234375,40473.56970126912,3184.9524903276615,536.5837890624971,3272.8756112308765,92.71951705429744,98.7734231084847,92.51853359089797
64,52160.203125,46173.48181458457,51220.412734375,46036.18217142967,5986.721310415429,939.7903906249994,6124.0209535703325,88.52243482244793,98.19826163565195,88.25920800405179
65,26334.818359375,30113.857941948212,26928.61123046875,30143.42257516256,3779.039582573212,593.7928710937485,3808.60421578756,85.65002601877487,97.745217517772,85.53776159070516
66,30399.06640625,28524.111981086084,29024.4078515625,28277.873538497082,1874.9544251639163,1374.6585546874994,2121.1928677529177,93.8321973441315,95.47795798622002,93.02217759122759
67,29561.494140625,32214.135406437927,29417.485390625,32199.76169114593,2652.6412658129266,144.00875000000087,2638.26755052093,91.02670097392837,99.51285023241739,91.0753240753982
68,27139.888671875,23456.565533307374,27504.1390234375,23541.1094669547,3683.3231385676263,364.2503515624994,3598.7792049203017,86.42837786440649,98.65787823978818,86.73988958307811
69,43292.6640625,39900.69043975408,42308.048515625,39374.156276418245,3391.9736227459216,984.6155468750003,3918.5077860817546,92.16501526020885,97.72567577395203,90.94879497268926
70,23809.486328125,19890.10357546309,23154.954296875,19916.590379825644,3919.3827526619098,654.5320312500007,3892.895948299356,83.53856652492274,97.25096114116148,83.64981127836906
71,65491.390625,65171.823612630455,67173.375078125,65286.04019985892,319.5670123695454,1681.9844531249983,205.35042514107772,99.51204729458355,97.43174723108882,99.6864466868372
72,26298.48046875,29438.163419282537,26459.06158203125,29408.463139171025,3139.682950532537,160.5811132812487,3109.9826704210245,88.06135223568006,99.38939014566996,88.17428758244584
73,20688.78125,16910.86249265062,20691.41119140625,16852.686931352193,3777.91875734938,2.6299414062486903,3836.094318647807,81.73928801461236,99.98728807959024,81.45809425749616
74,22429.7578125,22499.850828890598,22391.745703125,22754.457124219898,70.09301639059777,38.012109374998545,324.6993117198981,99.68749989644768,99.8305282219596,98.5523726362353
75,20836.328125,18863.607673645933,20313.59583984375,18948.858187024132,1972.7204513540673,522.7322851562494,1887.4699379758677,90.53230281497082,97.4912456646857,90.94144646478652
76,31726.390625,27273.081816249676,30544.25642578125,25979.158388055177,4453.308808750324,1182.1341992187517,5747.232236944823,85.96339286940137,96.27397199640086,81.88501079471651
77,27000.7890625,29465.05988222861,27310.2696875,29256.957081664932,2464.2708197286083,309.48062500000015,2256.168019164932,90.87333776052083,98.85380895986546,91.64406634953345
78,16521.841796875,21377.367564852502,16604.3760546875,22291.64772921272,4855.525767977502,82.53425781249825,5769.80593233772,70.61147402527547,99.5004536490108,65.07770741740765
79,16974.826171875,17323.399676948997,17082.531015625,17634.580770689845,348.5735050739968,107.7048437500016,659.7545988148449,97.94652680655112,99.3655025232102,96.11333516977058
80,30480.26171875,28958.496436273967,29991.6952734375,28814.570437174105,1521.7652824760335,488.5664453124991,1665.6912815758951,95.00737461994981,98.39710547822509,94.5351805147026
