,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,0.9012134166497292,0.7771451874664024,0.816092635684238,0.6702324599342058,0.4414468123516654,0.8121856223494784,0.7003736696294908,0.7354736325076748,0.6040224851668583,0.3978377900285762,0.6039546424021897,0.6342224643487775,0.5208679307216364,0.34306826574148075,0.6660071900180463,0.5469717747488364,0.36026149260647583,0.44921155034945676,0.29587198297257045,0.19487528813544647
1,1.0,0.670368253561203,0.5260264358404498,0.18451397928362123,0.0,0.9118089816012721,0.44939359538269735,0.35263142312138657,0.12369231404998915,0.0,0.6112477945774638,0.2767038112030069,0.09705923088530187,0.0,0.4796356287590275,0.03404540855107661,0.0,0.1682415035417969,0.0,0.0,0.831395618928749
2,1.0,0.0,0.4952479023207257,0.0,0.6616919014764004,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.24527048475307905,0.0,0.3277015261887996,0.49524790232072563,0.0,0.0,0.0,0.43783617247945444,0.6616919014764003,0.9999999999999998
3,1.0,0.6623039684412548,0.6315972148981093,0.7257859106511937,0.6237472841078588,0.47947534550528936,0.43864654661303465,0.4183093418834618,0.48069088886303557,0.41311030156908973,0.3175584240978949,0.3989150418670484,0.45840435977958194,0.3939570474427833,0.30283529283344945,0.5267651880997825,0.4527069906124312,0.34799645027235215,0.38906067443193,0.29907144455560153,0.22989660694741662
4,1.0,0.6229710270460007,0.5137628342432272,0.4020686223759,0.32746541707248955,0.42020622999155866,0.38809290053874895,0.32005936050656747,0.2504771026244851,0.20400146719569578,0.2617763066689693,0.2639522498496338,0.20656791499211224,0.16823956079180272,0.21588634368712456,0.1616591770992541,0.1316635691180854,0.1689517400064766,0.10723359937845953,0.13760300836064424,0.1765732757237187
5,1.0,0.3300073158743553,0.23063637647837965,0.43942394194187084,0.3328701843287627,0.15498952482875522,0.1089048285305965,0.07611169154461736,0.14501311561116534,0.10984959606493686,0.05114767707737925,0.05319313815507687,0.10134714570731897,0.07677197315127614,0.03574622239860996,0.19309340075173267,0.14627112855266206,0.06810610795994908,0.11080255961506445,0.051591391698775094,0.024021752806643332
6,1.0,0.3320065638261154,0.3264249102090364,0.4973971342845509,0.5524128019833672,0.11572949444961078,0.11022835842362443,0.10837521278575042,0.16513911341077062,0.18340467620005402,0.03842295178554877,0.10655322200497748,0.16236281489706655,0.18032129928574284,0.03777698983425138,0.24740390919448357,0.27476854464862593,0.057563518891436245,0.3051599037951148,0.06393045430102803,0.013393315885562493
7,1.0,0.5521775524967403,0.815427234962451,0.7454820503284365,0.8058138822103107,0.34891706424657165,0.30490004948129035,0.45026061484075053,0.41163845398060783,0.4449523372467859,0.1926641705600198,0.6649215755185082,0.6078863670134557,0.6570825858651118,0.28451647692979776,0.5557434873618895,0.6007197850932596,0.26011140844911307,0.6493360127628525,0.2811622141099543,0.12174311772244621
8,1.0,0.8058337846077457,0.8721647692153294,1.0,0.7995295859130049,0.34535923937280855,0.6493680884152426,0.7028198367783299,0.8058337846077457,0.6442879521221405,0.27830214291304267,0.7606713846604287,0.8721647692153294,0.6973215367786438,0.30121016130396727,1.0,0.7995295859130049,0.34535923937280855,0.6392475587502211,0.276124929646972,0.11927300422016487
9,1.0,0.7988098177306053,0.8344458528048211,0.8249491136988434,0.6369969781797788,0.35431196942981813,0.6380971249028029,0.6665635395850786,0.6589774511507975,0.5088394400347356,0.2830278797200048,0.6962998812631651,0.6883753667010126,0.5315394866913196,0.29565415348982027,0.6805410401925073,0.5254900925782501,0.29228934515402016,0.4057651502101697,0.22569565385972032,0.12553697168123637
